relative_path,source_url,sha256,size_bytes,date_obs,wavelength_angstrom,shape_y,shape_x,exptime_s,wcs_valid
2017-04-03/0171/aia_synoptic.0171.20170403_143600.fits,https://sdo.oma.be/data/aia_synoptic/0171/2017/04/03/aia_synoptic.0171.20170403_143600.fits,7b17b7eb5865deac822dbf4c598bf0b74209305c3f6bcec5b69af161bdf02649,1200960,2017-04-03T14:36:09.350000Z,171,1024,1024,2.000183,true
2017-04-03/0171/aia_synoptic.0171.20170403_143800.fits,https://sdo.oma.be/data/aia_synoptic/0171/2017/04/03/aia_synoptic.0171.20170403_143800.fits,7712d611be7e2a837dc7d1943adb8e5c6979f703541835cfa4a604132e600927,1200960,2017-04-03T14:38:09.350000Z,171,1024,1024,2.000183,true
2017-04-03/0171/aia_synoptic.0171.20170403_144000.fits,https://sdo.oma.be/data/aia_synoptic/0171/2017/04/03/aia_synoptic.0171.20170403_144000.fits,c4d3cc4b91e4f9e4f9576269521f3909082c22c2353b5ebd5f7bb8dd597c3bf3,1200960,2017-04-03T14:40:09.340000Z,171,1024,1024,2.000182,true
2017-04-03/0171/aia_synoptic.0171.20170403_144200.fits,https://sdo.oma.be/data/aia_synoptic/0171/2017/04/03/aia_synoptic.0171.20170403_144200.fits,0e546720ec05767d1000fd70957c0f769fd05403ad1a34df48caca10c4ea8add,1200960,2017-04-03T14:42:09.350000Z,171,1024,1024,2.000179,true
2017-04-03/0171/aia_synoptic.0171.20170403_144400.fits,https://sdo.oma.be/data/aia_synoptic/0171/2017/04/03/aia_synoptic.0171.20170403_144400.fits,f9ab95747d3e70106135b913c0c12cc2256638adf18a9848fd160bf791dbc8a1,1200960,2017-04-03T14:44:09.350000Z,171,1024,1024,2.000177,true
2017-04-03/0171/aia_synoptic.0171.20170403_144600.fits,https://sdo.oma.be/data/aia_synoptic/0171/2017/04/03/aia_synoptic.0171.20170403_144600.fits,d0a9f2fb0bbbd54dba229097649ac41ac73b890260bed97057d4a1f2e16246d1,1200960,2017-04-03T14:46:09.350000Z,171,1024,1024,2.000176,true
2017-04-03/0171/aia_synoptic.0171.20170403_144800.fits,https://sdo.oma.be/data/aia_synoptic/0171/2017/04/03/aia_synoptic.0171.20170403_144800.fits,bde083efbd45096f1b9f2d6f8a19d72a8b8ceba38e2994a22faff4f35495f605,1200960,2017-04-03T14:48:09.350000Z,171,1024,1024,2.000176,true
2017-04-03/0171/aia_synoptic.0171.20170403_145000.fits,https://sdo.oma.be/data/aia_synoptic/0171/2017/04/03/aia_synoptic.0171.20170403_145000.fits,d0e118c0f7ff29a2244d01a711621b1b6b834fdaee74a94cd3c61f5675e88742,1200960,2017-04-03T14:50:09.350000Z,171,1024,1024,2.000177,true
2017-04-03/0171/aia_synoptic.0171.20170403_145200.fits,https://sdo.oma.be/data/aia_synoptic/0171/2017/04/03/aia_synoptic.0171.20170403_145200.fits,8e8bf1f200aabb05fd53aa7804e2505285005de42ec326904da6bb32d5c50ecd,1200960,2017-04-03T14:52:09.350000Z,171,1024,1024,2.000178,true
2017-04-03/0171/aia_synoptic.0171.20170403_145600.fits,https://sdo.oma.be/data/aia_synoptic/0171/2017/04/03/aia_synoptic.0171.20170403_145600.fits,479d1dbbeaa73ef48953eccca69044d9d14004fdeca9dfcb82e28f7396ae7512,1200960,2017-04-03T14:56:09.350000Z,171,1024,1024,2.000174,true
2017-04-03/0171/aia_synoptic.0171.20170403_150000.fits,https://sdo.oma.be/data/aia_synoptic/0171/2017/04/03/aia_synoptic.0171.20170403_150000.fits,8f3a22b718cf7b4932dcbb4cb9affb93ad87a34ae7401ea45586eeacb53ec687,1200960,2017-04-03T15:00:09.340000Z,171,1024,1024,2.00017,true
2017-04-03/0171/aia_synoptic.0171.20170403_150400.fits,https://sdo.oma.be/data/aia_synoptic/0171/2017/04/03/aia_synoptic.0171.20170403_150400.fits,e9bf490232124f405c902b2a6a919e1274fe3736c13fef3244e67632e2fbd345,1200960,2017-04-03T15:04:09.350000Z,171,1024,1024,2.000181,true
2017-04-03/0193/aia_synoptic.0193.20170403_140400.fits,https://sdo.oma.be/data/aia_synoptic/0193/2017/04/03/aia_synoptic.0193.20170403_140400.fits,9de09700d245ffb3159bb5bc111bc740d17691105dafc0112484d379a5fd46aa,959040,2017-04-03T14:04:07.030000Z,193,1024,1024,0.410796,true
2017-04-03/0193/aia_synoptic.0193.20170403_140800.fits,https://sdo.oma.be/data/aia_synoptic/0193/2017/04/03/aia_synoptic.0193.20170403_140800.fits,6d8fbc3d0e6b3606442742c6d869bce16d9df5ad3d0fbe08736245cdbeabf436,1149120,2017-04-03T14:08:04.840000Z,193,1024,1024,2.00005,true
2017-04-03/0193/aia_synoptic.0193.20170403_141200.fits,https://sdo.oma.be/data/aia_synoptic/0193/2017/04/03/aia_synoptic.0193.20170403_141200.fits,3fe31dce120eb1ff3e689f94fbe7f5660494372ad9538b60038b95bba56a1511,1036800,2017-04-03T14:12:06.460000Z,193,1024,1024,0.828592,true
2017-04-03/0193/aia_synoptic.0193.20170403_141400.fits,https://sdo.oma.be/data/aia_synoptic/0193/2017/04/03/aia_synoptic.0193.20170403_141400.fits,0457debe7adcfa10477638ddba9d557eb7dfde4cca3288334db80e119190ddb1,1149120,2017-04-03T14:14:04.840000Z,193,1024,1024,2.00005,true
2017-04-03/0193/aia_synoptic.0193.20170403_141600.fits,https://sdo.oma.be/data/aia_synoptic/0193/2017/04/03/aia_synoptic.0193.20170403_141600.fits,fb7fe1be05a253d32ce23f23e88384a9d263a2363b8ca466934d8b9e113ba96f,1149120,2017-04-03T14:16:04.830000Z,193,1024,1024,2.000049,true
2017-04-03/0193/aia_synoptic.0193.20170403_141800.fits,https://sdo.oma.be/data/aia_synoptic/0193/2017/04/03/aia_synoptic.0193.20170403_141800.fits,66926d567a5614d714313f1d6817fc7eb43014b910421fa52d0b372870944994,1149120,2017-04-03T14:18:04.840000Z,193,1024,1024,2.000052,true
2017-04-03/0193/aia_synoptic.0193.20170403_142000.fits,https://sdo.oma.be/data/aia_synoptic/0193/2017/04/03/aia_synoptic.0193.20170403_142000.fits,e58e93cb333ffcd69dad0eefe9efd91d8f689830c64d15500cb51518553fe37d,1016640,2017-04-03T14:20:06.640000Z,193,1024,1024,0.689326,true
2017-04-03/0193/aia_synoptic.0193.20170403_142200.fits,https://sdo.oma.be/data/aia_synoptic/0193/2017/04/03/aia_synoptic.0193.20170403_142200.fits,4c292b9d000f242c45e545fad09b652dd4641ab3c1cb3d52ec2d5b38a75dbe6c,1128960,2017-04-03T14:22:05.230000Z,193,1024,1024,1.713333,true
2017-04-03/0193/aia_synoptic.0193.20170403_142400.fits,https://sdo.oma.be/data/aia_synoptic/0193/2017/04/03/aia_synoptic.0193.20170403_142400.fits,e58d13391c65a92f7001f9154d01ffd4dca420fe678281c0e061a0bc1a0539e4,846720,2017-04-03T14:24:07.430000Z,193,1024,1024,0.115658,true
2017-04-03/0193/aia_synoptic.0193.20170403_142600.fits,https://sdo.oma.be/data/aia_synoptic/0193/2017/04/03/aia_synoptic.0193.20170403_142600.fits,2cd735930f680fdb55dc2d649db2f0943db0562b9b2ec03706f146a79400d15b,809280,2017-04-03T14:26:07.490000Z,193,1024,1024,0.069361,true
2017-04-03/0193/aia_synoptic.0193.20170403_142800.fits,https://sdo.oma.be/data/aia_synoptic/0193/2017/04/03/aia_synoptic.0193.20170403_142800.fits,10598a7e0941bba2ce2b671b67afeebe5382050d975b0f71dc51ea4bc3be23aa,760320,2017-04-03T14:28:06.780000Z,193,1024,1024,0.029327,true
2017-04-03/0193/aia_synoptic.0193.20170403_143000.fits,https://sdo.oma.be/data/aia_synoptic/0193/2017/04/03/aia_synoptic.0193.20170403_143000.fits,d289edef97acd2175b94b82f477274c1f5095119ea8591532c813280d5c3faa6,745920,2017-04-03T14:30:07.080000Z,193,1024,1024,0.019546,true
2017-04-03/0193/aia_synoptic.0193.20170403_143200.fits,https://sdo.oma.be/data/aia_synoptic/0193/2017/04/03/aia_synoptic.0193.20170403_143200.fits,3f54fac9b3803ccd43d92b30b96baa8effe304937c19b97408f75a5511a34ac7,823680,2017-04-03T14:32:07.480000Z,193,1024,1024,0.084562,true
2017-04-03/0193/aia_synoptic.0193.20170403_143400.fits,https://sdo.oma.be/data/aia_synoptic/0193/2017/04/03/aia_synoptic.0193.20170403_143400.fits,52055ffa43649d5d981235da2ffb502f0238f0f818c617e049cad27d094907cb,768960,2017-04-03T14:34:06.620000Z,193,1024,1024,0.034186,true
2017-04-03/0193/aia_synoptic.0193.20170403_143600.fits,https://sdo.oma.be/data/aia_synoptic/0193/2017/04/03/aia_synoptic.0193.20170403_143600.fits,014b3d307f1184bc9fa848d1ad4c2b29784f327fc91411ea2d9e91d70bd99388,864000,2017-04-03T14:36:07.400000Z,193,1024,1024,0.148046,true
2017-04-03/0193/aia_synoptic.0193.20170403_143800.fits,https://sdo.oma.be/data/aia_synoptic/0193/2017/04/03/aia_synoptic.0193.20170403_143800.fits,8b7a0d5d18de6f2147ef50f04b92f8c90d30123e7a2cb62de926609a99ee6c44,944640,2017-04-03T14:38:07.100000Z,193,1024,1024,0.361202,true
2017-04-03/0193/aia_synoptic.0193.20170403_144000.fits,https://sdo.oma.be/data/aia_synoptic/0193/2017/04/03/aia_synoptic.0193.20170403_144000.fits,3b9f14163106301de3bf1376421e3b8caa2bf8b3aa6a70aadee7c256bc9d9465,864000,2017-04-03T14:40:07.390000Z,193,1024,1024,0.148043,true
2017-04-03/0193/aia_synoptic.0193.20170403_144200.fits,https://sdo.oma.be/data/aia_synoptic/0193/2017/04/03/aia_synoptic.0193.20170403_144200.fits,ac722ba586c2bf20ac32c381c73e754703b4b0d1c7e8d96901f78490dc74d250,944640,2017-04-03T14:42:07.100000Z,193,1024,1024,0.361203,true
2017-04-03/0193/aia_synoptic.0193.20170403_144400.fits,https://sdo.oma.be/data/aia_synoptic/0193/2017/04/03/aia_synoptic.0193.20170403_144400.fits,b862dc3e957844a27eec79be7c8b61d044051899a7548b974530676345284050,864000,2017-04-03T14:44:07.390000Z,193,1024,1024,0.14804,true
2017-04-03/0193/aia_synoptic.0193.20170403_144600.fits,https://sdo.oma.be/data/aia_synoptic/0193/2017/04/03/aia_synoptic.0193.20170403_144600.fits,2e1995f092f5709f4601ca2e4d56bd3839f1d80bc9497805d3725763d5707a41,947520,2017-04-03T14:46:07.090000Z,193,1024,1024,0.373493,true
2017-04-03/0193/aia_synoptic.0193.20170403_144800.fits,https://sdo.oma.be/data/aia_synoptic/0193/2017/04/03/aia_synoptic.0193.20170403_144800.fits,8f41ba27e6021e1fdfce0e486a7fdf8db73355c7a286ae9cd66d2f787f72b995,1051200,2017-04-03T14:48:06.320000Z,193,1024,1024,0.926456,true
2017-04-03/0193/aia_synoptic.0193.20170403_145000.fits,https://sdo.oma.be/data/aia_synoptic/0193/2017/04/03/aia_synoptic.0193.20170403_145000.fits,f213030a57586b1c6e7db13487fa57142a00b1aa1dd2c2e92ba662557f65f6f4,950400,2017-04-03T14:50:07.070000Z,193,1024,1024,0.381686,true
2017-04-03/0193/aia_synoptic.0193.20170403_145200.fits,https://sdo.oma.be/data/aia_synoptic/0193/2017/04/03/aia_synoptic.0193.20170403_145200.fits,a01a14e2927fe8c474d416e43967e29d7d14d8237188bf92529739da64c289e0,1054080,2017-04-03T14:52:06.280000Z,193,1024,1024,0.95103,true
2017-04-03/0193/aia_synoptic.0193.20170403_145600.fits,https://sdo.oma.be/data/aia_synoptic/0193/2017/04/03/aia_synoptic.0193.20170403_145600.fits,3ec953accf4283c46b3766a27a466272413d65ebbaad52e0d614b0dc3ab6acca,1056960,2017-04-03T14:56:06.250000Z,193,1024,1024,0.975609,true
2017-04-03/0193/aia_synoptic.0193.20170403_150000.fits,https://sdo.oma.be/data/aia_synoptic/0193/2017/04/03/aia_synoptic.0193.20170403_150000.fits,6d440dcc99dfb1036e7b9119d954aa26931aa4fc6ab40581f841057f053c3b2a,1149120,2017-04-03T15:00:04.830000Z,193,1024,1024,1.999651,true
2017-04-03/0193/aia_synoptic.0193.20170403_150400.fits,https://sdo.oma.be/data/aia_synoptic/0193/2017/04/03/aia_synoptic.0193.20170403_150400.fits,0eb1ecbc234b2b7fe7fa89a28c626191808b9388846c8cf2b944c1bf56261da8,1152000,2017-04-03T15:04:04.840000Z,193,1024,1024,1.999612,true
2017-04-03/0211/aia_synoptic.0211.20170403_140400.fits,https://sdo.oma.be/data/aia_synoptic/0211/2017/04/03/aia_synoptic.0211.20170403_140400.fits,705a8f8fd3456d8db50e6884164a63071656ef441d938b33a0f90485e87bda42,1022400,2017-04-03T14:03:57.630000Z,211,1024,1024,2.900767,true
2017-04-03/0211/aia_synoptic.0211.20170403_142000.fits,https://sdo.oma.be/data/aia_synoptic/0211/2017/04/03/aia_synoptic.0211.20170403_142000.fits,63969d0a9d5f95f0515f5b320bee9bbf7086e6380f58d5032a640b881e200638,1025280,2017-04-03T14:19:57.630000Z,211,1024,1024,2.900771,true
2017-04-03/0211/aia_synoptic.0211.20170403_144400.fits,https://sdo.oma.be/data/aia_synoptic/0211/2017/04/03/aia_synoptic.0211.20170403_144400.fits,4ad089f59566d152d20bb4f92910c4bd749fdd3558df6fc201dc8af132651fe9,1025280,2017-04-03T14:43:57.620000Z,211,1024,1024,2.901163,true
2017-04-03/0335/aia_synoptic.0335.20170403_140400.fits,https://sdo.oma.be/data/aia_synoptic/0335/2017/04/03/aia_synoptic.0335.20170403_140400.fits,b62c04a23ef498bf5a9a19e8623aa7624f567ed5843035ee2048e5c18db4d07b,740160,2017-04-03T14:04:00.620000Z,335,1024,1024,2.900829,true
2017-04-03/0335/aia_synoptic.0335.20170403_142000.fits,https://sdo.oma.be/data/aia_synoptic/0335/2017/04/03/aia_synoptic.0335.20170403_142000.fits,37a8e578190c5da0ccd21501e34aa00c88609da5b341f62f62336b6399193ccc,740160,2017-04-03T14:20:00.630000Z,335,1024,1024,2.900824,true
2017-04-03/0335/aia_synoptic.0335.20170403_144400.fits,https://sdo.oma.be/data/aia_synoptic/0335/2017/04/03/aia_synoptic.0335.20170403_144400.fits,5c7e9492439e1f829a049fee221da8b67f6ea2c1a4d38373689ab62d730bed57,743040,2017-04-03T14:44:00.620000Z,335,1024,1024,2.900762,true
